House_ownership_present,Bank_account_present,flooring_materials_present,roofing_materials_present,walls_materials_present,House type_present,Seperate room for cooking_present,type of toilet_present,Main source of lightening_present,Main fuel for cooking_present,source of drinking water_present,House ownership,M14A2-Mattress At present,M14A3-Pressure cooker _ At present,M14A4-Chair _ At present,M14A5-Cot / Bed _ At present,M14A6-Table _ At present,M14A10-Clock or Watch _ At present,M14A7-Electric fan _ At present,M14A8-Radio / Transistor _ At present,M14A9-Sewing machine _ At present,M14A11-Bicycle _ At present,M14A12-Black and White television _ At present,M14A13-Colour television _ At present,M14A14-Mobile phone _ At present,M14A15-Landline Phone _ At present,M14A16-Refrigerator? At present,M14A17-Air conditioner / Cooler _ At present,M14A18-Washing Machine? At present,M14A19-Internet? At present,M14A20-Computer? At present,M14A21-Motorcycle/scooter? At present,M14A22-Car/Jeep _ At present,M14A23-Water pump _ At present,M14A24-Thresher _ At present,M14A25-Tractor _ At present,M14A26-Animal drawn cart _ At present,M14A27-Open well _ At present,M14A28-Bore well _ At present,M14A29-Private Pond _ At present,M14A30-Equipment for drip irrigation/ Sprinkler _ At present,M14A31-Tiller/ Cultivator _ At present,M14A32-Plough disc/ mould board _ At present,M14A33-Seed drill _ At present,M14A34-Power sprayer _ At present,M14A35-Chaff cutter _ At present,M14A36-Weeders _ At present,M14A37-Other mechanized three/four_wheeler agricultural equipment _ At present,M14A38-Trolley (for tractor) _ At present,M14A39-Livestock sheds _ At present,M14A40-Fish boat _ At present,M14A41-Other fishing equipment _ At present,Annual household income 2018-19 (~june - July)
1,1,1.0,2.0,1,2.0,0,1,1,1,1,1,0,3,5,3,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000
1,1,3.0,2.0,1,2.0,0,1,1,1,1,1,0,4,6,3,2,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000
1,1,3.0,2.0,2,2.0,1,1,1,1,1,1,0,4,6,3,2,1,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000
1,1,2.0,2.0,2,1.0,1,1,1,1,2,1,0,0,5,6,5,2,4,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,148800
1,1,2.0,2.0,2,1.0,1,1,1,1,2,1,2,1,5,3,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840000
1,1,2.0,2.0,2,1.0,1,1,1,1,2,1,2,0,6,3,2,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400700
1,1,2.0,2.0,2,1.0,1,1,1,1,2,1,3,0,5,3,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37500
1,1,2.0,2.0,1,2.0,1,1,1,1,2,1,3,2,8,3,5,2,4,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2500
1,1,2.0,2.0,1,2.0,1,1,1,1,2,1,3,3,12,3,6,2,3,0,1,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,209000
1,1,2.0,2.0,1,2.0,1,1,1,1,3,1,4,2,6,4,2,1,7,0,0,0,0,1,6,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,707000
1,1,2.0,2.0,1,2.0,1,1,1,1,3,1,3,2,5,3,2,1,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,82000
1,1,1.0,2.0,1,2.0,1,1,1,2,3,1,3,1,3,3,2,1,2,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,80500
1,1,2.0,2.0,2,1.0,1,1,1,2,2,1,3,3,8,3,5,3,4,0,0,0,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,107560
1,1,2.0,2.0,1,2.0,1,1,1,1,3,1,3,2,6,3,2,1,3,0,0,0,0,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,837000
1,1,2.0,2.0,1,2.0,1,1,1,1,3,1,3,2,6,3,2,1,4,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,221000
1,1,2.0,2.0,1,2.0,1,1,1,2,2,1,3,3,15,3,3,3,3,0,1,0,0,1,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139500
1,1,2.0,2.0,1,2.0,1,1,1,2,2,1,2,1,3,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000
1,1,2.0,2.0,1,2.0,1,1,1,2,2,1,3,2,14,3,2,3,2,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000
1,1,1.0,1.0,1,3.0,1,1,1,2,2,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25200
1,0,1.0,2.0,1,2.0,1,4,1,2,2,1,2,1,3,2,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32400
1,0,1.0,1.0,1,3.0,1,1,1,2,2,1,1,3,0,1,1,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28800
1,0,1.0,1.0,1,3.0,1,1,1,2,2,1,1,1,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21600
1,0,1.0,1.0,1,3.0,1,1,1,2,2,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000
1,0,1.0,1.0,1,3.0,1,1,1,2,2,1,2,1,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000
1,1,1.0,1.0,1,3.0,1,1,1,2,2,1,1,1,2,1,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54000
1,1,2.0,2.0,1,2.0,1,1,1,2,2,1,2,1,10,2,1,0,3,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46800
1,1,2.0,2.0,1,2.0,1,1,1,2,2,1,2,1,6,2,2,0,2,1,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000
1,0,1.0,1.0,1,3.0,1,1,1,2,2,1,1,1,4,1,1,1,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39600
1,1,2.0,2.0,1,2.0,1,1,1,2,2,1,2,3,4,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64800
1,1,2.0,2.0,2,1.0,1,1,1,2,2,1,2,2,12,2,2,1,3,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,83000
1,1,1.0,2.0,3,2.0,1,1,1,2,2,1,2,0,3,2,1,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,83900
1,1,1.0,2.0,3,2.0,1,1,1,2,2,1,2,1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28900
1,1,2.0,2.0,2,1.0,1,1,1,2,2,1,2,1,16,2,2,1,3,0,0,1,0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,151600
1,1,1.0,2.0,2,2.0,1,1,1,1,2,1,2,2,20,2,2,1,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,89000
1,1,1.0,2.0,3,2.0,1,1,1,1,2,1,2,2,3,2,1,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,108300
1,1,2.0,2.0,2,1.0,1,1,1,2,2,1,6,4,20,6,6,1,6,1,1,1,0,2,2,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,103200
1,1,2.0,2.0,2,1.0,1,1,1,2,2,1,4,2,15,4,2,2,5,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,131500
1,1,2.0,2.0,2,1.0,1,1,1,2,2,1,3,1,12,2,2,2,3,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130500
1,0,1.0,2.0,3,2.0,1,1,1,2,2,1,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48000
1,1,1.0,2.0,3,2.0,1,1,3,2,2,1,2,1,3,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,73000
1,0,1.0,2.0,3,2.0,1,1,1,2,2,1,2,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56000
1,1,1.0,2.0,3,2.0,1,1,1,2,2,1,3,2,15,2,2,1,3,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,93000
1,1,2.0,2.0,2,1.0,1,1,1,2,2,1,2,2,6,2,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,74200
1,1,2.0,2.0,2,1.0,1,1,1,1,2,1,3,1,6,3,2,2,3,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000
1,1,2.0,2.0,2,1.0,1,1,1,1,2,1,3,1,8,3,2,5,3,0,0,1,0,1,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456000
1,1,2.0,2.0,2,1.0,1,1,1,1,2,1,3,1,8,3,2,2,3,0,0,1,0,1,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26800
1,1,2.0,2.0,2,1.0,1,1,2,1,2,1,1,1,5,4,3,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,29850
1,1,2.0,2.0,2,1.0,1,1,1,1,2,1,1,1,5,3,3,2,2,1,0,0,0,1,5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998000
0,1,2.0,2.0,2,1.0,0,1,1,1,2,1,0,1,1,1,1,1,1,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18280
1,1,2.0,2.0,2,1.0,1,1,1,1,2,1,3,1,5,3,2,0,3,0,0,0,0,2,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16300
1,1,2.0,2.0,3,2.0,1,1,1,1,2,1,2,2,3,2,1,1,1,0,0,0,0,1,2,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,459300
1,1,2.0,2.0,2,1.0,1,1,1,1,2,1,3,2,3,2,2,1,4,0,0,0,0,2,4,0,1,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,378000
1,1,2.0,2.0,2,1.0,1,1,1,1,2,1,4,1,4,4,1,1,4,0,0,1,0,1,3,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510900
1,1,2.0,2.0,2,1.0,1,1,1,1,2,1,4,1,4,4,2,1,4,0,0,0,0,1,4,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,476100
1,1,2.0,2.0,2,1.0,1,1,1,1,2,1,2,0,2,2,1,1,2,0,0,1,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,101050
1,1,1.0,2.0,1,2.0,0,1,1,2,1,1,2,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100550
1,1,1.0,2.0,1,2.0,1,1,1,2,1,1,6,1,0,3,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61300
1,1,1.0,2.0,3,2.0,0,1,1,2,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19200
1,1,1.0,2.0,1,2.0,0,1,1,2,1,1,3,1,1,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49500
1,1,1.0,1.0,1,3.0,0,1,1,2,2,1,2,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29500
1,1,1.0,1.0,1,3.0,0,1,1,2,2,1,4,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,58500
1,1,1.0,2.0,1,2.0,0,1,1,2,2,1,3,1,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408000
1,1,1.0,1.0,1,3.0,0,1,1,2,2,1,2,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72000
1,1,3.0,2.0,3,2.0,1,1,1,2,2,1,3,1,2,5,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101280
1,1,3.0,2.0,3,2.0,1,1,1,2,2,1,3,1,3,3,1,1,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,399000
1,1,3.0,2.0,3,2.0,1,1,1,2,2,1,4,1,2,4,1,1,0,0,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,703480
1,1,3.0,2.0,3,2.0,1,1,1,2,2,1,3,0,3,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80175
1,1,2.0,2.0,2,1.0,1,1,1,1,2,1,4,1,6,3,3,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,590400
0,1,1.0,2.0,3,2.0,1,1,1,2,1,1,2,1,5,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432000
1,1,1.0,2.0,2,2.0,1,1,1,2,1,1,3,2,6,3,3,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60650
1,1,2.0,2.0,2,1.0,1,1,1,1,3,1,3,1,18,2,3,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792000
1,1,2.0,2.0,1,2.0,1,1,1,2,2,1,4,2,8,4,3,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336000
0,1,1.0,2.0,2,2.0,1,1,1,2,1,1,2,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108000
1,1,1.0,2.0,2,2.0,1,1,1,2,1,1,2,0,3,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,74230
1,1,1.0,2.0,1,2.0,1,1,1,2,1,0,2,0,2,2,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000
1,1,2.0,2.0,2,1.0,1,1,1,1,3,1,3,1,5,3,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264000
1,1,2.0,2.0,2,1.0,1,1,1,1,2,1,5,2,4,5,2,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480000
1,1,3.0,2.0,2,2.0,1,1,1,1,1,1,4,0,5,4,2,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108000
1,1,3.0,2.0,2,2.0,1,1,1,2,2,1,5,0,5,4,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,193500
1,1,1.0,2.0,3,2.0,0,1,1,2,2,1,3,1,1,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38160
1,1,1.0,2.0,3,2.0,1,1,1,2,2,1,5,1,2,3,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35300
1,1,1.0,2.0,3,2.0,1,1,1,2,1,1,4,3,4,3,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42200
1,1,1.0,2.0,3,2.0,1,1,1,2,1,1,8,2,4,4,2,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000
1,0,1.0,2.0,3,2.0,1,1,1,2,1,1,6,0,4,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000
1,1,1.0,1.0,1,3.0,0,1,1,2,1,1,2,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34000
1,1,1.0,2.0,3,2.0,0,1,1,2,2,1,2,2,2,1,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,68450
1,1,1.0,2.0,2,2.0,0,1,1,2,2,1,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,103000
1,1,1.0,2.0,1,2.0,0,1,1,2,2,1,2,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,56500
1,1,3.0,2.0,3,2.0,1,1,1,2,2,1,3,0,2,3,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24800
1,1,1.0,2.0,3,2.0,1,1,1,2,2,1,3,1,3,3,3,1,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,58700
1,1,3.0,2.0,3,2.0,1,1,1,2,2,1,3,2,2,3,1,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27300
1,1,1.0,2.0,3,2.0,1,1,1,2,2,1,1,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-6500
1,1,1.0,2.0,1,2.0,0,1,1,2,2,1,2,1,1,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87000
1,1,1.0,2.0,2,2.0,1,2,1,2,2,1,4,1,6,4,2,3,3,0,0,0,0,1,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12500
1,1,2.0,2.0,1,2.0,1,2,1,2,2,1,2,2,6,2,1,1,2,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,76000
1,0,1.0,1.0,1,3.0,1,2,1,2,2,1,2,1,5,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-700
1,1,2.0,2.0,2,1.0,1,1,1,2,2,1,4,1,12,4,2,1,1,0,0,0,0,1,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34550
1,1,1.0,2.0,1,2.0,1,2,1,2,2,1,3,0,3,3,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-800
1,1,1.0,2.0,1,2.0,1,2,1,2,2,1,2,0,5,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-4000
1,1,1.0,1.0,1,3.0,1,2,1,2,2,1,4,0,6,4,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143500
1,1,1.0,2.0,1,2.0,1,1,1,2,2,1,4,2,8,4,2,2,2,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-3600
1,1,1.0,2.0,1,2.0,1,1,1,2,2,1,2,0,5,2,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1950
1,1,1.0,1.0,1,3.0,0,1,1,2,2,1,3,1,0,3,1,1,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-3600
1,1,1.0,2.0,1,2.0,1,1,1,2,2,1,4,1,4,4,2,1,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33900
1,1,2.0,2.0,1,2.0,0,1,1,2,2,1,3,1,12,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-3600
1,1,1.0,2.0,2,2.0,1,2,1,2,2,1,3,0,5,3,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
1,1,2.0,2.0,2,1.0,0,1,1,2,2,1,4,1,12,4,2,1,1,0,0,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2100
1,1,2.0,2.0,3,2.0,1,1,1,1,2,1,3,1,6,3,2,2,3,0,0,0,0,1,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101800
1,1,2.0,2.0,2,1.0,1,1,1,2,2,1,2,1,6,2,2,2,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41300
1,1,2.0,2.0,2,1.0,1,1,1,1,2,1,3,1,6,3,2,2,4,0,0,2,0,1,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66800
1,1,2.0,2.0,2,1.0,1,1,2,2,2,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-400
1,1,2.0,2.0,1,2.0,1,1,1,1,2,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72000
1,1,1.0,2.0,3,2.0,1,2,1,1,2,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90000
1,1,2.0,2.0,2,1.0,1,1,1,1,2,1,2,1,4,3,1,1,2,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,184900
1,1,2.0,2.0,2,1.0,0,1,1,2,1,1,4,0,4,3,1,1,2,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,131600
1,1,2.0,2.0,2,1.0,0,1,1,1,1,1,3,2,4,3,1,1,3,0,0,2,0,1,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77000
